TaxID;output/DNA_220623_24hmix_cer_BIOMminiprep_S22_kaiju.out
2807619;1
2807620;8
2807626;4
2807629;2
2807664;9
2807666;1
2807667;1
2807672;4
2807674;5
2808900;1
2808963;455
2809020;20
2809027;2
2809028;1
2809029;1
2810036;2
2810209;5
2810297;3
2810307;1
2810308;3
2810309;1
2810347;12
2810357;4
2810367;1
2810370;11
2810512;1
2810513;1
2810514;1
2810562;5
2810563;2
2810613;1
2810616;1
2810799;5
2811091;2
2811111;1
2811230;5
2811234;1
2811415;1
2811422;5
2811423;2
2811424;1
2811425;3
2811430;2
2811465;1
2811493;4
2811496;2
2811500;2
2811501;18
2811508;1
2811509;29
2811779;21
2811781;2
2811901;3
2812055;4
2812556;5
2812558;1
2812559;5
2812560;4
2812563;2
2812647;2
2812648;2
2812657;1
2812658;4
2812850;1
2812854;30
2812861;3
2812896;2
2812903;5
2812904;1
2812953;2
2813173;15
2813174;23
2813362;13
2813371;4
2813559;3
2813560;4
2813561;21
2813563;31
2813564;17
2813565;169
2813566;23
2813569;2
2813570;3
2813572;5
2813573;8
2813575;2
2813577;1
2813578;1
2813651;1
2813823;33
2814292;1
2814294;35
2814654;1
2814655;5
2814704;5
2814886;1
2814919;213
2814942;1
2814960;7
2814971;4
2814986;9
2814994;2
2815033;2
2815045;2
2815047;6
2815059;1
2815063;2
2815305;3
2815309;3
2815321;4
2815322;12
2815324;18
2815325;1
2815326;1
2815329;1
2815338;1
2815577;7
2815722;2
2815753;23
2815754;6
2815755;14
2815774;2
2815916;1
2815938;1
2816037;2
2816048;1
2816080;8
2816082;1
2816120;21
2816244;1
2816249;1
2816251;2
2816356;13
2816357;5
2816376;3
2816853;2
2816908;8
2816950;13
2816960;1
2816963;4
2817021;3
2817027;2
2817059;4
2817060;1
2817061;8
2817139;1
2817280;1
2817435;1
2817477;2
2817656;1
2817681;7
2817682;1
2817683;1
2817705;1
2817839;1
2817862;22
2817864;1
2817911;6
2818044;26
2818388;1
2818440;7
2818493;1
2819128;2
2819129;3
2819136;2
2819137;14
2819138;2
2819142;10
2819149;4
2819156;1
2819161;2
2819163;4
2819167;8
2819192;3
2819233;2
2819235;2
2819236;50
2819237;1
2819280;5
2819289;7
2819348;6
2819511;1
2819984;16
2820003;3
2820268;2
2820269;7
2820270;9
2820275;1
2820277;5
2820278;3
2820280;1
2820289;1
2820300;5
2820301;11
2820393;2
2820394;3
2820395;2
2820397;1
2820398;90
2820724;1
2820758;6
2820808;1
2820809;1
2820811;1
2820819;13
2820884;1
2821087;2
2821104;55
2821109;1
2821147;10
2821155;8
2821353;2
2821355;5
2821361;6
2821410;19
2821413;1
2821487;3
2821488;6
2821543;1
2821731;14
2821802;115
2821832;5
2822137;1
2822140;3
2822344;3
2822680;1
2822684;1
2822687;1
2822689;1
2822690;2
2822718;62
2822761;3
2822762;18
2822799;1
2822800;20
2822846;1
2822848;18
2823141;2
2823145;2
2823237;2
2823316;1
2823317;2
2823330;4
2823360;4
2823361;20
2823362;3
2823371;1
2823469;4
2823535;1
2823543;18
2823555;1
2823573;5
2823575;3
2823578;5
2823581;1
2823582;1
2823583;5
2823586;11
2823587;1
2823589;1
2823594;3
2823602;8
2823603;1
2823605;1
2823606;1
2823609;1
2823619;8
2823734;5
2823737;13
2823807;3
2823854;5
2823902;7
2824121;1
2824131;1
2824557;8
2824559;2
2824753;1
2824762;6
2824763;2
2824764;10
2824767;3
2824904;3
2824982;1
2824983;16
2824984;2
2824985;1
2824986;117
2824987;11
2824988;5
2824989;9
2824991;17
2824992;9
2824993;4
2824994;143
2824997;6
2824998;3
2824999;2
2825000;3
2825003;29
2825005;9
2825006;3
2825007;2
2825008;13
2825009;14
2825013;1
2825014;9
2825021;8
2825031;1
2825032;11
2825037;7
2825041;2
2825045;3
2825052;19
2825053;10
2825054;2
2825055;1
2825058;1
2825062;3
2825063;3
2825079;2
2825087;5
2825096;1
2825099;2
2825100;17
2825102;7
2825111;12
2825112;3
2825120;6
2825123;2
2825124;5
2825125;26
2825134;9
2825135;5
2825139;12
2825140;2
2825145;1
2825149;15
2825151;14
2825152;1
2825153;1
2825164;15
2825166;3
2825169;2
2825170;1
2825176;1
2825179;8
2825182;4
2825187;2
2825190;9
2825192;2
2825193;1
2825194;3
2825197;3
2825200;1
2825203;1
2825208;1
2825209;2
2825214;1
2825219;1
2825220;4
2825221;1
2825223;3
2825224;1
2825227;1
2825232;5
2825234;200
2825236;1
2825240;8
2825242;1
2825244;7
2825247;1
2825248;6
2825249;8
2825252;11
2825255;3
2825257;6
2825260;3
2825261;2
2825262;1
2825263;1
2825268;1
2825274;20
2825278;1
2825279;5
2825282;42
2825288;2
2825289;1
2825291;2
2825314;3
2825318;32
2825325;81
2825327;6
2825331;5
2825335;1
2825336;23
2825337;14
2825338;1
2825340;6
2825341;5
2825345;22
2825352;1
2825362;1
2825363;1
2825365;6
2825367;2
2825379;6
2825380;2
2825381;2
2825386;12
2825387;10
2825389;8
2825390;5
2825391;1
2825393;3
2825403;4
2825404;1
2825408;3
2825412;1
2825413;3
2825418;1
2825423;2
2825425;1
2825426;1
2825427;2
2825430;2
2825432;16
2825439;1
2825440;1
2825449;2
2825453;11
2825454;1
2825456;7
2825459;1
2825461;2
2825462;10
2825466;2
2825469;2
2825475;2
2825476;3
2825477;1
2825481;2
2825483;30
2825496;1
2825497;3
2825506;1
2825508;2
2825509;6
2825512;1
2825513;1
2825515;2
2825519;1
2825529;1
2825531;1
2825532;2
2825535;1
2825536;1
2825537;1
2825538;12
2825540;5
2825541;4
2825544;1
2825545;1
2825550;3
2825553;2
2825556;2
2825557;8
2825559;4
2825560;1
2825561;2
2825563;14
2825565;1
2825567;1
2825568;1
2825569;1
2825573;4
2825575;2
2825577;8
2825586;2
2825588;4
2825590;4
2825595;3
2825599;11
2825602;2
2825608;9
2825615;10
2825617;1
2825618;11
2825621;2
2825622;3
2825627;1
2825641;1
2825643;1
2825644;3
2825645;10
2825646;1
2825652;89
2825653;1
2825654;3
2825660;1
2825662;12
2825664;2
2825665;1
2825668;1
2825674;1
2825675;1
2825682;4
2825684;7
2825685;1
2825689;1
2825693;37
2825695;2
2825699;2
2825701;2
2825702;2
2825703;3
2825704;1
2825705;2
2825708;1
2825712;1
2825719;13
2825727;16
2825734;1
2825735;1
2825737;2
2825740;2
2825748;7
2825750;24
2825751;5
2825752;3
2825753;15
2825757;44
2825766;24
2825772;10
2825792;17
2825796;2
2825801;3
2825806;97
2825810;4
2825811;1
2825812;3
2825814;3
2825815;2
2825816;5
2825818;9
2825822;482
2825824;16
2825827;1
2825828;4
2825832;48
2825834;4
2825835;69
2825836;1
2825837;47
2825838;275
2825842;17
2825845;5
2825884;14
2825886;5
2826083;2
2826084;4
2826085;3
2826170;2
2826171;2
2826173;2
2826176;1
2826178;26
2826180;1
2826182;12
2826188;6
2826189;2
2826190;1
2826194;9
2826196;8
2826199;6
2826202;6
2826208;31
2826213;2
2826215;2
2826221;1
2826223;3
2826225;3
2826229;4
2826231;24
2826239;1
2826240;4
2826241;2
2826243;97
2826244;1
2826249;6
2826254;1
2826260;2
2826264;12
2826267;1
2826269;1
2826271;1
2826273;1
2826276;2
2826280;2
2826285;6
2826287;1
2826289;5
2826294;2
2826298;32
2826299;3
2826301;30
2826302;22
2826311;2
2826314;3
2826318;11
2826330;5
2826333;1
2826340;3
2826343;27
2826344;2
2826345;1
2826360;9
2826361;57
2826362;1
2826363;2
2826366;2
2826368;9
2826371;25
2826377;4
2826378;3
2826379;20
2826382;5
2826386;1
2826387;1
2826391;6
2826395;21
2826399;1
2826419;1
2826420;137
2826421;1
2826423;1
2826428;15
2826438;4
2826446;5
2826454;7
2826457;7
2826459;2
2826460;77
2826462;68
2826464;1
2826465;3
2826468;3
2826470;2
2826471;11
2826479;2
2826480;1
2826481;1
2826484;5
2826490;13
2826491;24
2826493;34
2826498;1
2826500;4
2826505;2
2826507;6
2826508;21
2826509;1
2826511;1
2826514;19
2826516;5
2826520;125
2826522;6
2826525;8
2826529;25
2826536;8
2826537;1
2826538;13
2826539;4
2826543;3
2826550;1
2826553;41
2826554;10
2826555;1
2826556;3
2826557;2
2826559;2
2826562;4
2826563;1
2826571;1
2826572;16
2826574;182
2826578;2
2826579;14
2826581;2
2826582;241
2826586;2
2826587;85
2826589;8
2826597;1
2826604;1
2826614;3
2826620;1
2826621;1
2826622;2
2826623;5
2826625;8
2826626;186
2826627;1
2826629;2
2826630;2
2826631;3
2826636;4
2826638;16
2826646;4
2826650;3
2826651;4
2826661;5
2826666;3
2826667;1
2826668;1
2826669;8
2826675;1
2826678;1
2826681;150
2826684;1
2826685;37
2826687;7
2826690;1
2826692;5
2826698;2
2826700;3
2826705;9
2826707;2
2826711;2
2826715;1
2826721;1
2826722;1
2826723;9
2826726;1
2826727;3
2826728;6
2826730;17
2826731;1
2826732;2
2826733;6
2826736;4
2826737;1
2826739;12
2826740;8
2826741;4
2826742;2
2826743;1
2826744;9
2826745;14
2826746;1
2826749;1
2826750;4
2826752;1
2826764;3
2826765;3
2826769;1
2826773;35
2826775;101
2826781;4
2826783;4
2826791;1
2826794;10
2826800;11
2826801;1
2826807;1
2826809;1
2826811;1
2826814;1
2826815;1
2826820;2
2826822;250
2826823;2
2826824;6
2826825;5
2826826;15
2826827;9
2826925;1
2826938;17
2827099;2
2827233;5
2827239;1
2827271;32
2827276;2
2827278;4
2827281;8
2827282;12
2827283;1
2827292;1
2827293;2
2827294;3
2827295;1
2827299;3
2827560;1
2827561;3
2827562;3
2827564;3
2827565;1
2827568;10
2827569;56
2827573;16
2827581;3
2827582;6
2827585;15
2827586;1
2827590;1
2827592;6
2827593;1
2827594;35
2827596;2
2827598;1
2827599;2
2827601;5
2827607;1
2827609;1
2827611;1
2827612;3
2827617;1
2827618;50
2827620;10
2827622;10
2827623;11
2827626;9
2827627;135
2827629;173
2827632;2
2827633;47
2827639;1
2827640;1
2827642;2
2827643;1
2827644;13
2827645;3
2827650;1
2827651;1
2827652;9
2827653;1
2827654;1
2827658;2
2827661;2
2827665;2
2827668;78
2827673;3
2827683;1
2827685;33
2827690;21
2827697;1
2827700;4
2827701;1
2827702;11
2827706;5
2827707;10
2827708;17
2827710;40
2827712;4
2827713;1
2827715;1
2827720;4
2827721;3
2827723;119
2827726;7
2827727;3
2827728;9
2827729;28
2827732;1
2827733;2
2827736;43
2827741;6
2827745;1
2827747;1
2827750;32
2827751;1
2827752;3
2827753;2
2827757;22
2827760;1
2827763;15
2827765;2
2827772;3
2827774;4
2827775;4
2827777;1
2827779;6
2827782;2
2827783;1
2827786;18
2827788;4
2827790;1
2827801;1
2827802;26
2827804;1
2827806;2
2827812;1
2827813;17
2827825;13
2827829;1
2827831;1
2827843;2
2827847;1
2827848;10
2827849;1
2827852;11
2827859;2
2827862;3
2827863;1
2827865;2
2827872;1
2827875;3
2827878;22
2827880;2
2827883;1
2827884;4
2827891;6
2827894;1
2827901;9
2827903;2
2827904;1
2827905;1
2827906;2
2827909;9
2827911;2
2827912;1
2827913;1
2827916;8
2827928;2
2827930;2
2827932;1
2827936;24
2827941;9
2827943;2
2827946;1
2827948;6
2827949;7
2827951;28
2827953;13
2827965;3
2827970;8
2827971;4
2827972;1
2827973;12
2827975;5
2827976;1
2827977;1
2827982;1
2827985;3
2827990;2
2827991;1
2827992;1
2827993;1
2827998;4
2827999;47
2828001;503
2828002;16
2828003;36
2828004;2
2828007;5
2828010;1
2828073;1
2828077;2
2828081;3
2828086;9
2828087;1
2828089;19
2828090;6
2828092;6
2828093;6
2828094;12
2828105;2
2828109;2
2828113;2
2828114;2
2828117;1
2828119;1
2828124;1
2828125;1
2828134;129
2828137;8
2828138;8
2828139;3
2828140;11
2828141;5
2828150;12
2828161;1
2828163;1
2828165;19
2828168;1
2828170;4
2828171;2
2828172;1
2828174;2
2828176;5
2828179;1
2828185;2
2828187;3
2828191;1
2828192;2
2828197;28
2828199;12
2828200;25
2828202;1
2828203;2
2828204;1
2828206;5
2828207;5
2828209;2
2828210;1
2828214;2
2828216;1
2828223;11
2828229;2
2828235;1
2828236;7
2828239;2
2828246;1
2828248;16
2828250;2
2828251;7
2828255;11
2828332;5
2828371;13
2828514;1
2828728;1
2828729;4
2828731;35
2828733;2
2828739;3
2828740;23
2828741;1
2828742;11
2828781;10
2828860;2
2829083;1
2829105;5
2829146;2
2829161;2
2829366;1
2829408;61
2829569;1
2829596;1
2829673;5
2829674;1
2829675;3
2829812;65
2829815;1
2829816;10
2829846;1
2830470;3
2830659;5
2830666;3
2830675;7
2830782;2
2830982;5
2830993;2
2831000;1
2831106;1
2831169;3
2831170;1
2831171;2
2831177;97
2831179;1
2831181;2
2831468;7
2831522;20
2831590;1
2831612;856
2831613;1082
2831617;12479
2831673;1
2831674;1
2831675;2
2831678;31
2831679;7
2831681;1
2831893;1
2831894;2
2831966;4
2831971;2
2831996;59
2832236;5
2832323;5
2832346;4
2832363;1
2832373;4
2832376;4
2832390;1
2832393;1
2832643;17
2833440;7
2833580;5
2833582;15
2833583;1
2833586;2
2834113;2
2834248;18
2834265;2
2834266;180
2834276;14
2834430;1
2834434;1
2834459;3
2834460;2
2834466;1
2834768;2
2834971;16
2835040;10
2835041;5
2835276;2
2835529;1
2835532;4
2835535;1
2835634;4
2835635;4
2835638;1
2835648;1
2835864;1
2835869;4
2835893;1
2835896;5
2835897;4
2835935;14
2835951;1
2835954;1
2835973;3
2835979;1
2835980;1
2835981;333
2835984;80
2835985;1
2836007;1
2836075;4
2836076;34
2836081;1
2836082;12
2836083;6
2836084;6
2836085;1
2836086;1
2836087;1
2836090;1
2836092;16
2836095;1
2836108;1
2836109;15
2836110;143
2836113;4
2836117;58
2836128;1
2836132;5
2836135;1
2836179;1
2836182;2
2836549;1
2836556;1
2836575;1
2836584;1
2836848;2
2836867;18
2836868;9
2836891;1
2837202;16
2837504;4
2837506;2
2837508;4
2838017;6
2838156;2
2838249;2
2838316;3
2838368;4
2838470;1
2838785;4
2838792;2
2838877;13
2839016;2
2839024;4
2839056;47
2839057;1
2839956;5
2839983;1
2840174;7
2840180;2
2840443;1
2840444;2
2840456;4
2841032;3
2841037;1
2841278;2
2841279;14
2841303;1
2841503;23
2841504;140
2841505;86
2841507;3
2841508;1
2841509;13
2841510;8
2841512;59
2841513;2
2841514;3
2841515;43
2841516;4
2841517;1
2841518;5
2841519;4
2841520;1
2841521;16
2841523;16
2841525;1
2841526;4
2841528;5
2841531;2
2841532;2
2841534;34
2841565;15
2841567;1
2841596;4
2841666;1
2841670;264
2841744;2
2841874;1
2842121;1
2842122;3
2842125;19
2842328;14
2842329;210
2842333;6
2842347;3
2842348;1
2842353;2
2842355;1
2842397;57
2842409;8
2842410;40
2842412;4
2842413;19
2842414;71
2842416;92
2842418;1
2842421;142
2842422;19
2842423;54
2842425;13
2842452;2
2842517;4
2842518;1
2842519;1
2842524;34
2842528;10
2842545;34
2842573;2
2842583;3
2842586;192
2842588;20
2842608;1
2842609;4
2842616;2
2842639;3
2842653;65
2842711;2
2842713;15
2842721;2
2842725;1
2842727;21
2842737;1
2842751;3
2842766;5
2842786;12
2842796;65
2842816;1
2842828;65
2842862;3
2842870;7
2842881;9
2842888;49
2842934;442
2842942;7
2842972;40
2842976;88
2842979;158
2842993;14
2843027;8
2843048;48
2843069;55
2843096;7
2843105;2
2843112;2
2843161;133
2843196;2
2843215;1
2843216;1
2843308;2
2843317;4
2843318;2
2843319;13
2843346;1
2843347;13
2843351;96
2843362;64
2843374;8
2843381;1
2843383;230
2843386;20
2843399;33
2843400;29
2843401;1
2843403;4
2843411;1214
2843414;12
2843418;110
2843419;55
2843421;13
2843422;3
2843425;3
2843426;81
2843428;1
2843430;207
2843435;2
2843436;1306
2843440;24
2843450;2
2843463;2
2843466;6
2843470;6
2843475;1
2843476;3
2843478;47
2843622;5
2843635;1
2843640;8
2843774;17
2843779;7
2843956;1
2844034;1
2844087;10
2844109;4
2844167;8
2844294;13
2844298;86
2844301;18
2844358;12
2844380;1
2844394;10
2844404;1785
2844677;5
2845075;2
2845079;18
2845090;2
2845093;15
2845154;13
2845163;2
2845188;5
2845189;9
2845190;1
2845253;4
2845405;51
2845413;2
2845414;1
2845416;2
2845441;3
2845445;1
2845450;2
2845452;1
2845461;2
2845473;1
2845476;2
2845497;2
2845587;10
2845592;2
2845652;2
2845777;2
2845779;40
2845819;21
2845823;1
2845939;1
2845961;2
2845970;141
2846050;5
2846074;61
2846123;18
2846180;8
2846306;5
2846392;3
2846398;1
2846435;5
2846601;15
2846606;85
2846775;1
2846851;1
2847262;1
2847307;2
2847766;8
2847991;16
2847992;1
2848114;2
2848397;12
2848611;1
2848612;6
2848881;1
2848887;18
2848915;1
2849099;1
2849492;3
2849498;1
2849501;3
2849600;2
2849625;1
2849626;11
2849628;14
2849650;1
2849652;2
2849654;4
2849865;1
2849866;2
2849867;1
2849971;6
2849972;2
2850070;7
2850071;1
2850322;4
2850323;20
2851016;5
2851017;1
2851034;1
2851035;6
2851069;1
2851070;53
2851072;27
2851075;1
2851081;4
2851083;4
2851151;1
2851153;4
2851154;1
2851161;3
2851162;1
2851164;1
2851167;1
2851188;3
2851191;13
2851199;1
2851202;51
2851599;2
2851646;1
2851649;1
2851954;1
2851955;5
2851956;4
2851959;3
2851979;1
2851983;3
2851984;2
2851985;1
2851986;3
2851989;3
2851990;1
2851991;7
2851994;3
2852003;1
2852005;12
2852006;4
2852020;1
2852031;1
2852032;1
2852098;3
2852114;2
2852115;28
2852117;1
2852151;32
2852224;4
2852239;20
2852378;10
2852408;2
2852450;18
2852473;14
2852476;3
2852486;1
2852605;2
2852667;23
2852693;720
2852703;20
2852710;2
2852712;10
2852857;8
2853007;38
2853013;270
2853025;99
2853091;15
2853092;4175
2853094;59
2853095;85
2853158;37
2853163;5
2853169;2
2853227;1
2853256;1
2853257;3
2853805;1
2853806;1
2854170;22
2854261;1
2854755;97
2854768;2
2854775;2
2854776;4
2854779;3
2854781;2
2854784;21
2854792;17
2854796;21
2855394;3
2855444;18
2855484;349
2855501;3
2855689;2
2855764;3
2856166;2
2856175;1
2856180;4
2856519;2
2856608;4
2856860;1
2856996;10
2856997;34
2857064;1
2857106;1
2857501;7
2857508;40
2857527;1
2859072;317
2859075;2
2859078;3
2859227;1
2859245;6
2859247;1
2859282;1
2859284;1
2859285;14
2859290;4
2859291;1
2859304;1
2859325;1
2859340;6
2859357;1
2859358;16
2859362;4
2859364;1
2859450;614
2859451;15
2859516;1
2859517;1
2859518;1
2859565;1
2859632;2
2859636;3
2859653;3
2859655;74
2859656;9
2859658;6
2859659;2
2859660;8
2859661;48
2859663;2
2859768;1
2859781;8
2860197;6
2860199;3
2860258;6
2860286;3
2860371;3
2860373;3
2860374;1
2860376;1
2860393;1
2861002;4
2861009;14
2861190;1
2861196;2
2861282;5
2861283;1
2861284;1
2861782;1
2861965;1
2862144;1
2862343;9
2862496;1
2862503;1
2862509;7
2862510;3
2862676;1
2862736;1
2862737;16
2862739;1
2862773;3
2862869;1
2862945;4
2863002;1
2863003;1
2863149;1
2863193;1
2863194;4
2863195;44
2863266;1
2863273;1
2863276;8
2863679;1
2863680;1
2863681;23
2863833;2
2863838;1
2863952;2
2863963;3
2863968;1
2863970;11
2863971;1
2863972;4
2863973;2
2863976;8
2863977;3
2863991;2
2864013;6
2864101;1
2864102;4
2864113;3
2864135;2
2864136;1
2864201;7
2864205;1
2864206;7
2864210;3
2864361;2
2864365;1
2864366;1
2864459;2
2864875;8
2865162;4
2865671;3
2865759;2
2865787;4
2865788;1
2865793;2
2865805;6
2865833;1
2865834;1
2865838;2
2866162;2
2866212;1
2866311;2
2866314;1
2866383;2
2866571;2
2866577;2
2866583;10
2866591;2
2866593;3
2866595;1
2866600;207
2866626;1
2866662;1
2866663;2
2866686;185
2866692;1
2866696;15
2866697;1
2866698;43
2866699;1
2866804;8
2866948;5
2866997;1
2867013;4
2867231;1
2867232;2
2867245;1
2867265;16
2867278;1
2867338;1
2867377;1
2867439;7
2867440;5
2867963;1
2869543;4
2869545;2
2869553;14
2869555;3
2869556;2
2869568;9
2869569;7
2869570;1
2869571;9
2869573;2
2870529;1
2870530;2
2870751;2
2871157;1
2871158;1
2871165;1
2871170;1
2871521;5
2871543;2
2871544;5
2871545;3
2871826;15
2872036;2
2872037;4
2872177;2
2872309;1
2872310;2
2872312;2
2872591;1
2872625;2
2872632;1
2872646;2
2872648;2
2872652;2
2872675;10
2872701;13
2872754;1
2873259;2
2873269;1
2873347;2
2873349;4
2873352;3
2873353;4
2873376;1
2873380;6
2873404;18
2873405;14
2873406;6
2873407;16
2873408;8
2873409;10
2873413;5
2873445;5
2873447;1
2873449;6
2873450;24
2873598;1
2873599;1
2873699;1
2873700;1
2873701;3
2873702;1
2873964;2
2874283;2
2874285;5
2874475;1
2874504;1
2874600;4
2874601;2
2874628;2
2874853;4
2874854;4
2874855;1
2874858;2
2874864;2
2874865;5
2874876;2
2874878;2
2874879;3
2874881;5
2874882;10
2874883;17
2874884;17
2874885;3
2874886;4
2874888;3
2874889;1
2874890;5
2874891;10
2874893;1
2874921;1
2875247;7
2875502;1
2875539;12
2875681;1
2875694;4
2875709;1
2875764;12
2875839;6
2875841;4
2875845;1
2875948;1
2875962;5
2875968;1
2875969;3
2876078;2
2876082;1
2876111;8
2876556;1
2876557;6
2876566;40
2876571;1
2876572;1
2876584;3
2876596;4
2876622;3
2876624;1
2876625;1
2876627;1
2876637;3
2876646;1
2876648;1
2876656;2
2876659;2
2876669;2
2876715;1
2876716;1
2876728;1
2876789;2
2877939;5
2877941;1
2877942;65
2877946;59
2877991;1
2878089;4
2878095;1
2878153;82
2878264;1
2878388;1
2878534;1
2878542;2
2878545;486
2878557;11
2878678;11
2878682;2
2878683;1
2878686;18
2878718;2
2878915;2
2879114;3
2879116;1
2879118;4
2879464;4
2879465;2
2879484;1
2879630;4
2879642;1
2879649;1
2879938;3
2879939;5
2880008;9
2880221;5
2880362;3
2880648;23
2880887;3
2880888;2
2880890;1
2880895;6
2880929;1
2880950;3
2880966;1
2880968;3
2880993;1
2880994;11
2881046;2
2881234;2
2881258;9
2881259;1
2881261;2
2881264;6
2881266;1
2881274;1
2881337;4
2881338;3
2881377;2
2881398;1
2881428;2
2883101;1
2883104;2
2883105;4
2883124;1
2883214;11
2883233;2
2883244;7
2883268;5
2883505;2
2883943;2
2883999;2
2884000;25
2884420;11
2884426;4
2884451;3
2884804;4
2884834;1
2884873;1
2884874;9
2884909;1
2884956;1
2885078;3
2885153;1405
2885154;4
2885158;1
2885203;7
2885687;1
2885741;1
2885744;1
2885751;6
2885972;12
2885974;2
2885983;100
2885984;13
2886035;3
2886036;1
2886038;5
2886039;8
2886042;116
2886196;12
2886352;1
2886375;4
2886436;1
2886437;1
2886440;1
2886443;2
2886448;2
2886449;1
2886451;1
2886453;1
2886456;1
2886458;5
2886459;1
2886463;2
2886467;1
2886473;3
2886474;1
2886478;5
2886480;2
2886482;3
2886484;2
2886486;1
2886487;1
2886488;1
2886491;2
2886496;3
2886497;3
2886501;3
2886502;2
2886507;1
2886687;5
2886689;24
2886822;4
2886897;2
2886898;3
2886899;1
2886900;3
2886918;2
2886919;1
2886925;2
2886932;2
2886941;4
2886943;2
2886964;5
2887193;1
2887200;1
2888525;1
2890311;69
2890317;3
2890320;4
2890321;1
2890406;2
2890409;4
2891210;31
2891236;1
2891571;27
2891955;2
2891957;2
2891958;6
2891959;300
2892015;43
2892016;8
2892326;7
2892341;3
2892342;15
2892343;1
2892344;87
2892345;23
2892346;7
2892347;1
2892443;1
2892444;1
2892541;21
2892634;3
2892995;4
2893170;1
2893176;14
2893202;5
2893233;6
2893373;15
2893404;1
2893471;3
2893753;7
2893754;2
2893755;22
2893879;3
2893883;1
2893884;2
2893885;9
2893886;8
2893889;16
2893890;1
2893953;1
2894079;3
2894082;1
2894198;3
2894201;1
2894286;1
2894288;1
2894289;1
2894290;18
2894292;1
2894300;11
2894302;123
2894303;2
2894356;3
2894361;11
2894393;5
2894395;1
2894399;274
2894584;2
2894585;1
2894587;149
2894591;2
2894735;1
2894743;2
2894744;1
2894746;2
2894751;1
2894752;2
2894755;2
2894781;2
2894783;1
2894787;3
2894790;4
2894793;1
2894797;1
2894798;1
2894799;2
2894800;1
2894802;1
2894809;2
2895353;2
2895469;3
2895484;1
2895490;1
2895524;1
2895559;7
2895561;14
2895562;1
2895563;3
2895568;1
2895796;13
2895947;9
2896847;1
2896860;1
2897164;7
2897181;46
2897325;6
2897328;3
2897329;7
2897331;1
2897333;8
2897334;1
2897391;3
2897414;1
2897419;2
2897774;3
2897778;5
2897834;17
2898076;1
2898184;1
2898187;4
2898423;2
2898430;1
2898432;5
2898435;1
2898436;1
2898438;2
