TaxID;output/DNA_220707_20-22mix_cer_BIOMcombi_S29_kaiju.out
135613;1
135614;8
135616;9
135618;3
135619;37
135620;6
135621;343
135622;16
135735;1
135740;3
135826;7
135858;16
135946;1
136072;6
136073;1
136099;1
136468;4
136492;30
136547;4
136548;4
136841;21
136843;8
136845;3
136846;15
136849;38
137357;7
137545;5
137583;1
137584;1
137591;8
137658;4
137721;1
137730;23
137732;1
137733;3
137778;14
137838;30
137993;2
138072;1
138073;2
138074;14
138118;69
138336;1
138563;2
138595;1
138851;8
139043;6
139208;1
139438;1
139808;4
140057;3
140314;77
140626;12
141949;11
142182;1
142585;2
142588;1
142842;1
142877;4
143222;1
143361;4
143387;1
143495;5
143794;2
144023;2
144185;3
145285;1
145579;439
146474;2
146475;2
146476;2
146786;1
146806;5
146817;55
146825;1
146827;1
146907;1
146919;1
146936;2
146937;1
146938;1
146939;12
146940;5
147047;12
147065;1
147207;2
147317;1
147322;1
147375;1
147548;1
147645;35
147709;5
147802;4
147825;2
148447;1
148604;2
148813;13
148814;1
148942;21
149015;56
149390;6
149539;6
149698;9
150022;1
150026;1
150033;1
150055;71
150056;3
150123;1
150172;19
150177;1
150203;3
150247;22
150723;5
150829;4
150832;1
151276;14
151754;3
151755;21
151781;2
151783;13
151784;1
151894;7
151895;21
152268;13
152331;5
152332;1
152335;2
152480;5
152489;3
152490;1
152573;6
152682;2
153026;80
153152;1
153265;2
153267;1
153491;6
153493;1
153496;1
153721;12
154046;98
154116;1
154288;59
154347;9
154621;4
154981;2
155042;11
155085;1
155194;1
155322;42
155493;23
155515;3
155618;1
155680;7
155863;1
155865;11
155866;6
155894;6
155978;3
156205;3
156213;1
156406;3
156456;1
156673;1
156889;1
156892;1
156973;197
156974;11
156979;2
156981;20
156993;1
157076;648
157226;29
157227;3
157228;1
157463;1
157465;1
157466;1
157592;8
157687;28
157688;1
157691;4
157692;53
157792;1
157910;3
158080;1
158189;1
158327;15
158481;5
158483;2
158484;7
158500;1
158822;1
158823;3
158836;80
158841;1
158846;120
158847;19
158849;5
158852;12
158877;1
158898;1
158899;4
159153;3
159271;7
159272;7
159291;2
159292;2
159346;1
159449;1
159450;1
159728;37
159743;3
159836;7
160386;1
160396;8
160404;51
160453;9
160454;8
160487;22
160661;2
160674;6
160791;3
160798;2
160808;9
160825;35
161154;3
161398;2
161544;4
161895;3
162156;24
162169;1
162170;4
162209;53
162289;47
162426;7
162491;2
163359;1
163361;1
163665;540
163869;8
163877;1
163908;1
164328;2
164330;1
164400;18
164516;1
164546;34
164759;11
165096;2
165179;2625
165185;125
165186;147
165438;8
165694;1
165695;22
165696;1
165697;1
165779;33
165813;23
166485;5
166486;59
166501;1
166939;85
166954;1
167642;24
167645;29
167966;1
167968;8
168169;1
168379;1
168384;75
168469;2
168471;84
168695;1
168808;1
168934;5
169176;2
169292;13
169430;6
169435;46
169480;5
169679;70
169760;11
169864;1
170540;2
170573;1
170623;17
170652;1
170679;1
170861;11
171284;3
171288;1
171292;1
171383;5
171392;1
171404;4
171549;3518
171550;14
171551;2
171552;123
171674;18
171693;3
172045;17
172713;1
172733;52
172901;5
173053;1
173361;2
173362;6
173365;8
173366;2
173480;4
173574;1
173959;1
174230;3
174587;31
174708;1
174709;4
175306;209
175570;3
175628;1
176090;2
176102;1
176291;1
176292;1
176652;1
177400;20
177758;1
177971;1
177972;3
178214;2
178340;1
178355;2
178356;2
178399;1
178469;8
178566;1
178606;3
178898;4
178900;2
178901;1
179095;1
179237;1
179636;91
179878;1
179879;15
180162;17
180163;28
180164;1
180195;3
180197;41
180282;111
180295;5
180311;38
180332;244
180344;17
180495;8
180541;1
180588;8
180837;1
180957;14
181070;780
181073;14
181083;2
181663;1
181675;2
182180;30
182210;1
182264;4
182270;1
182337;2
182411;7
182639;1
182709;4
182773;1
182851;1
183670;17
183795;9
183916;2
183924;1
183963;2
183967;25
184064;5
184072;2
184077;2
184607;3
184748;14
184870;2
184912;4
184917;4
185007;2
185008;1
185243;3
185291;73
185293;41
185294;157
185300;92
185761;1
185874;5
185880;1
185951;4
185978;63
185979;41
186116;4
186280;2
186479;4
186490;1
186532;5
186616;1
186617;317
186650;8
186739;2
186764;5
186801;70
186802;5406
186803;776
186804;28
186806;13
186807;2
186814;5
186817;405
186818;13
186820;1
186822;44
186826;403
186827;73
186828;26
186831;789
186846;3
186928;15
187217;40
187218;177
187303;3
187304;21
187327;13
187328;33
187452;1
187868;28
187979;91
188144;6
188708;1
188709;1
188787;1
188913;7
188932;13
189330;24
189381;1
189382;3
189425;4
189426;42
189540;4
189691;7
189722;9
189723;6
189774;15
189963;1
189966;1
189971;6
190045;1
190146;3
190310;1
190655;1
190721;6
190892;1
190893;1
190895;3
190898;9
190972;21
191026;5
191027;12
191028;2
191216;1
191292;2
191302;1
191303;113
191373;9
191412;1
191564;1
191577;4
191579;2
191768;2
191769;4
191770;33
191863;6
191960;1
192066;169
192073;1
192387;6
192389;1
192812;1
192814;1
192843;15
192944;11
193462;2
194196;2
194197;88
194326;3
194424;90
194690;9
194924;74
194948;1
195064;7
195088;10
195105;3
195250;1
195498;6
195907;15
195913;1
195930;12
195950;5
196024;68
196158;1
196159;10
196180;5
196198;1
196367;2
196795;3
196806;22
196814;1
196816;1675
196818;10
196821;84
196858;2
196869;103
196894;6848
196895;2262
196896;5536
197162;13
197183;75
197222;21
197461;1
197479;1
197482;22
197614;12
197701;8
198110;1
198119;5
198252;9
198347;1
198422;1
198467;3
198482;33
198483;9
198618;1
198620;5
198705;2
198706;14
199441;24
200120;5
200124;1
200126;1
200254;1
200413;1
200450;1
200451;2
200473;1
200643;186
200644;200
200666;4
200667;1
200795;32
200904;14
200918;2
200940;15
200991;1
201089;5
201153;5
201174;50
201186;1
201975;1
202611;2
202746;11
202772;16
202789;1
202950;91
202951;40
202952;5
202954;35
202955;17
202956;574
203192;19
203437;3
203470;1
203471;1
203473;37
203482;3
203490;2
203491;5
203492;7
203682;19
203683;3
203691;32
203692;1
203693;1
203699;1
204037;9
204039;3
204042;1
204428;1
204429;19
204431;8
204434;4
204441;11
204455;50
204456;1
204457;17
204458;1
204475;2
204476;4
204516;27
204773;14
204799;13
205327;1
205328;8
205844;4
205975;1
206041;9
206043;1
206096;306
206351;5
206379;7
206389;13
206506;6
206665;1
207244;8
207920;1
207921;2
207954;2
208215;1
208223;8
208224;19
208226;22
208479;183
208602;2
208962;5
209080;421
209389;2
209649;1
209882;1
210448;1
211146;2
211460;1
211502;12
211669;1
212020;1
212365;1
212403;1
212663;1
212767;11
213115;6
213118;21
213119;10
213121;4
213224;3
213248;3
213422;12
213465;2
213468;3
213481;4
213495;1
213774;2
213782;4
213849;127
214473;2
214506;1
214851;21
214853;27
214856;62
214904;22
214905;12
215200;20
215221;3
215578;1
215580;8
215590;1
215591;4
215690;9
215777;4
215796;44
215803;18
215828;1
216463;8
216465;10
216572;513
216778;6
216816;19
216851;192
216903;13
216934;1
216944;1
216963;1
217031;6
217090;5
217158;1
217159;6
217168;15
217203;4
217204;8
217495;4
218144;1
218160;1
218205;7
218207;2
218208;27
218284;11
218296;2
218538;4
218821;1
218936;5
219181;1
219182;8
219301;3
219314;2
219574;2
219649;17
219748;9
220378;1
220622;62
220684;1
220685;2
220697;3
220752;5
220753;1
221027;7
221280;1
221287;4
221400;22
221711;1
221822;11
221992;1
222136;1
222440;9
222819;4
222991;1
223390;6
223556;3
223785;2
223786;6
223788;3
223903;1
223919;2
223967;4
224372;1
224436;9
224467;4
224471;5
224756;1
224765;2
224843;1
224999;15
225004;4
225067;1
225143;3
225144;32
225194;1
225196;13
225324;20
225326;1
225345;45
225352;5
225362;3
225422;1
225453;1
225894;4
225906;4
225915;1
225917;4
225971;19
225985;8
225991;136
225992;44
226011;1
226504;1
227084;1
227138;14
227290;99
227292;6
227319;1
227322;1
227506;1
227865;3
227866;2
227942;3
227943;1
227979;3
228229;25
228230;2
228576;2
228596;1
228599;4
228602;1
228603;6
228604;8
228654;1
228745;1
228756;2
228899;5
228955;4
229203;1
229204;23
229205;6
229549;226
229920;4
229921;8
230143;3
230310;5
230361;15
230470;2
230658;2
230666;8
230667;1
230812;1
230871;3
230954;7
230985;2
231049;5
231438;1
231440;7
231447;16
231454;9
231455;5
231686;2
232216;41
232259;1
232270;9
232721;16
233055;2
233191;1
234612;1
234665;1
234827;2
234834;1
234835;4
235458;1
235627;8
235931;2
235932;1
235986;1
235987;1
236210;81
236244;1
236753;1
236814;1
237018;1
237258;92
237373;5
237610;3
237611;3
237679;1
237682;1
238012;3
238013;1
238015;2
238749;4
238783;1
238834;123
238854;5
238892;1
238964;1
238991;1
239106;1
239759;171
239934;62
239935;86
240125;1
240167;104
240237;1
240412;1
240427;1
240521;1
241244;3
241425;2
241555;5
242065;6
242230;1
242600;5
242605;1
242606;1
242737;1
242750;48
243063;1
243261;5
243629;2
243899;7
243924;1
244127;76
244365;2
244366;16
244566;2
244596;2
244698;1
244735;7
244830;82
245014;6
245188;2
245294;1
245876;7
246144;125
246167;6
246191;4
246432;38
246787;118
246875;6
247480;3
247633;1
247639;2
248026;2
248039;4
248316;30
248451;2
248452;2
248903;1
249058;1
249189;2
249352;2
249408;2
249586;2
251540;6
251701;2
251747;4
252130;7803
252246;1
252307;2
252356;2
252393;1
252966;7
252967;6
252970;10
253239;5
253244;1
253245;9
253255;4
253256;14
253257;24
253314;4
253703;1
254161;16
254247;1
254758;1
254759;20
254785;7
254786;1
254788;1
255045;2
255204;2
255205;1
255247;11
255248;1
255474;2
255507;385
255519;3
255723;1
256319;2
256324;1
256326;6
256466;2
256701;5
256821;5
256839;1
256845;1
256847;5
257440;1
257487;15
257493;19
257758;57
258224;1
258255;2
258475;22
258505;1
258515;26
258723;1
259059;5
259063;7
259315;3
259357;1
259945;1
260149;50
260554;12
260705;1
260707;1
260714;2
260936;2
261299;45
261388;1
261392;4
261474;1
261685;12
261825;3
261933;3
261934;5
262004;3
262005;1
262667;2
262668;63
263067;6
263377;3
263474;7
263476;4
263511;2
263819;2
263849;1
263852;1
264148;1
264297;3
264463;103
264574;5
264634;18
264636;3
264637;15
264691;2
264736;1
264995;5
265104;2
265175;24
265291;5
265425;1
265470;2
265491;2
265546;1
265570;4
265606;1
265719;1
265948;24
265975;4
266009;40
266061;5
266123;17
266128;5
266749;1
266762;25
266805;2
266809;1
266892;1
266951;2
266952;1
267128;1
267212;6
267363;1
267633;1
267746;3
267849;3
267889;10
267890;1
267893;2
267989;9
268141;8
268404;1
268407;13
268410;2
268748;2
269069;5
269237;16
269258;2
269261;8
269482;1
269660;4
269670;1
269672;2
269673;34
269774;1
270182;1
270249;1
270250;2
270351;2
270368;1
270374;1
270495;16
270496;3
270498;17
270636;7
270673;1
270914;1
271091;1
271096;3
271099;1
271155;14
271156;1
271157;3
271160;3
271417;3
271420;60
271431;1
271647;20
271881;1
272567;2
272627;1
272773;5
273032;4
273133;2
273135;1
273251;1
273376;16
273384;1
273527;5
273677;2
274470;1
274591;1
274593;14
278008;63
278082;3
278955;7
278956;8
279113;5
279303;1
279356;1
279383;2
279446;1
279530;2
279574;1
279824;1
279826;1
279832;2
280093;2
280145;141
280147;13
280332;1
280472;2
280473;3
280871;1
281091;2
281361;21
281362;19
281375;29
281376;24
281456;2
281473;1
281714;1
281738;16
281739;1
281915;8
281920;1
282217;1
282402;9
282423;3
282683;8
282684;1
283168;145
283494;9
283734;27
283785;5
283878;2
283923;5
284016;12
284579;4
284581;2
284592;1
285279;8
285397;1
285453;1
285557;1
285562;1
285679;1
285983;11
286104;4
286130;27
286156;2
286420;9
286636;1
286661;1
286730;17
287487;3
287609;2
287990;2
288004;1
288021;1
288022;4
288426;1
288436;2
288768;2
288965;12
288966;11
288992;3
289201;2
289483;2
290052;30
290053;11
290054;5
290055;16
290110;7
290111;1
290112;1
290174;14
290180;1
290309;7
290335;9
290425;2
290732;19
291048;1
291112;1
291179;6
291186;3
291644;292
291645;36
292222;1
292486;6
292566;9
292586;1
292625;1
292628;2
292632;20
292635;2
292691;1
292733;6
292734;6
292800;367
292806;1
292833;1
292913;2
293075;1
293088;9
293089;1
293136;1
293256;18
293371;1
293387;122
293644;3
293826;1
293958;2
294382;2
294631;8
294671;3
294699;1
294702;5
294710;17
295068;1
295069;1
295089;1
295428;16
295585;3
296218;1
296587;4
296591;3
296745;11
296842;1
296995;1
297244;3
297314;1
297318;8
298163;1
298394;2
298596;2
298657;1
298708;1
298977;1
299255;2
299261;1
299566;3
299567;5
299767;12
300019;1
300020;3
300181;4
300231;17
300266;1
300825;1
300876;16
301092;1
301148;6
301301;48
301302;37
301375;7
301585;4
301953;3
302167;2
302406;27
302485;2
302911;12
302980;8
303405;2
303682;19
304207;16
304268;1
304736;1
304766;6
305072;12
305517;1
305700;49
305719;22
305793;2
305899;3
305976;18
305977;11
306205;1
306539;5
306540;16
306541;7
306543;6
306552;1
306572;1
307126;1
307249;9
307480;17
307486;12
307580;3
308111;2
308754;2
308865;165
309120;16
309788;5
309797;13
309805;3
309885;1
309888;1
310297;102
310298;27
310300;330
310514;24
310539;2
310575;1
310953;1
311182;1
311208;1
311230;3
311333;4
311334;1
311410;2
311460;11
312026;8
312168;21
312253;2
312277;4
312285;10
312306;8
313368;1
313370;5
313439;1
313598;2
313603;1
313612;3
313985;24
314235;1
314237;3
314253;2
314254;1
314263;2
314271;3
314275;10
314289;1
314318;11
314607;3
314722;7
315358;1
315405;122
316068;5
316096;1
316274;1
316277;1
316284;3
316330;1
317010;1
317018;20
317577;10
317735;5
318456;4
318464;20
318595;1
319238;1
319475;8
319501;1
319705;5
319706;1
319939;21
319970;4
320324;1
320771;1
320909;4
320912;17
321269;1
321318;5
321325;1
321661;1
321763;1
321841;1
321895;1
321983;1
321984;1
321985;21
322009;2
322019;1
322095;1
322505;20
322611;1
322855;89
323423;4
323426;3
323449;6
323620;4
323621;1
323655;2
324079;2
324617;16
324767;36
324768;8
325217;151
326476;1
326544;2
327159;10
327160;180
327574;1
327575;2
328301;9
328396;42
328517;12
328812;108
328813;126
328814;178
328839;1
329157;6
329381;2
329641;1
329854;28
329857;11
329858;2
329936;11
330214;3
331278;1749
331517;1
331618;2
331648;6
331679;1
331971;1
331992;2
332055;1
332095;4
332101;1
332102;3
332157;2
332160;1
332175;12
332186;25
332411;18
332950;15
332977;1
333138;1
333140;26
333297;1
333367;23
333702;3
333966;3
333990;7
334253;5
334542;10
334715;6
334735;2
334747;3
334852;1
335020;8
335058;3
335286;2
335381;1
335406;1
335431;1
335929;5
335972;5
336203;1
336276;1
336566;1
336724;98
336804;11
336810;1
336827;6
336989;1
337051;1
337097;5
337779;298
338099;26
338101;12
338102;1
338103;11
338105;7
338106;10
338107;18
338109;4
338110;3
338111;1
338114;2
338129;1
338140;1
338188;84
338584;2
338645;3
338966;10
339268;2
339861;51
339862;16
339866;3
340016;4879
340071;16
340095;9
340097;1
340146;5
340188;1
340214;1
340268;2
340320;11
340467;12
341036;5
341220;31
341225;1
341670;2
341673;1
341694;1
342002;1
342373;2
342942;16
342950;1
343013;14
343512;3
343874;34
344021;4
344166;2
344338;3
344736;5
344881;6
344882;1
344998;1
345201;1
345249;1
345309;6
345370;22
345632;1
345663;26
346096;6
346665;61
346674;3
346911;1
347325;5
347481;2
347533;2
347534;9
348151;38
348388;30
348582;2
348617;1
348818;1
348824;5
348840;3
348842;4
349095;25
349096;28
349221;31
349522;1
349742;1
349931;12
349933;8
349934;6
349938;13
350893;3
350894;42
351016;1
351052;1
351091;42
351095;2
351195;1
351604;1
351614;1
351656;1
351659;1
351672;1
351673;2
351674;6
351675;6
351676;1
351679;6
351707;2
351708;5
351709;2
351745;3
352472;1
352475;19
352858;13
352888;23
352960;21
353851;1
354243;15
354246;1
354260;3
354276;76
354349;5
354351;2
354354;2
354356;3
354630;5
355243;1
355245;1
355246;1
355929;2
356145;3
356305;1
356322;9
356837;2
357276;122
357385;2
357441;2
357523;1
358023;3
358220;65
358687;129
358742;53
358743;57
358766;1
360055;19
360056;1
360185;4
360241;8
360411;1
360412;8
360422;112
360731;1
360807;131
360911;1
361041;5
361055;1
361077;1
361101;462
361111;1
361210;1
361277;3
361279;1
361500;4
361581;2
361854;1
361872;3
362418;1
362520;6
362523;1
362534;1
363260;1
363265;104
363276;10
363277;19
363331;10
363628;2
363837;5
363841;2
363848;1
363849;41
363867;1
363870;26
363872;1
363885;1
363952;184
363953;20
364029;27
364199;2
364316;1
364317;3
364410;2
364764;1
365032;1
365343;8
365346;5
365348;57
365349;6
365533;2
365590;5
365591;1
365616;1
366289;3
366522;40
366533;2
367299;1
367737;1
367743;2
367791;3
367825;14
368603;2
368811;1
369399;1
369401;1
369822;1
370038;9
370111;1
370354;9
370438;1
370526;1
370553;1
370622;5
370736;2
370973;2
370974;4
370975;50
370978;21
371036;1
371601;154
371730;63
371731;4
372072;1
372463;1
372663;1
373040;1
373638;37
373687;1
374106;1
374426;4
374432;1
374515;1
374606;2
374838;10
374981;1
375175;2
375286;12
375288;424
375454;1
375477;1
375489;7
375574;3
375674;6
375927;1
375929;2
376165;1
376427;1
376469;6
376470;2
376489;1
376490;2
376727;1
376730;1
376733;1
376804;12
376805;1
376806;15
376815;1
378210;2
378211;35
378543;1
379064;3
379069;1
379075;4
379097;1
379347;7
379482;2
379684;1
379895;28
379896;6
379899;3
379900;2
380021;13
380084;31
380240;6
380397;23
380911;1
381300;2
381741;1
382245;2
382454;1
382464;1
382532;1
382641;105
382685;6
383614;2
383750;4
384636;24
384638;1
384639;2
384642;2
384678;2
384848;2
384933;1
385025;1
385682;2
386414;58
386793;136
386891;336
387090;2
387092;1
387093;2
387096;2
387661;10
387957;2
388051;1
388408;4
388448;2
388746;6
389348;1
390241;1
390270;1
390805;1
390806;20
390842;4
390846;2
390876;1
390880;1
390884;1
391287;2
391596;2
391598;5
391603;7
391738;1
391920;5
391937;1
391953;2
392010;1
392014;36
392016;8
392018;1
392320;1
392409;3
392412;16
392413;2
392414;2
392423;1
392484;1
392589;2
392593;12
392717;1
392733;1
392734;1
392735;1
392736;38
392838;15
393059;6
393060;7
393267;1
393310;1
393480;2
393607;1
393762;4
393763;6
393921;5
394092;4
394095;1
394230;1
394506;6
394566;1
394908;1
394935;41
394958;6
395085;10
395600;1
395631;1
395922;2
395933;8
395935;2
395936;2
396005;9
396013;5
396014;5
396034;4
396268;1
396323;56
396504;17
396716;3
396808;1
396811;5
396812;13
397260;4
397287;17
397288;75
397290;50
397291;78
397457;14
397864;4
397865;1
398037;3
398041;1
398199;145
398261;1
398555;10
398627;1
398773;1
399320;7
399370;3
399497;3
399548;1
399579;4
399736;1
400060;1
400061;4
400153;1
400634;73
400770;1
400776;8
400777;4
400837;2
400946;12
400947;1
400948;2
401469;8
401470;1
401471;2
401558;5
401562;2
401638;2
402147;1
402384;1
402596;1
402734;13
402877;5
403677;1
403776;1
403957;2
403978;6
404130;29
404236;1
404335;3
404386;1
404407;7
404432;2
404770;125
404881;1
405212;4
405444;11
405446;2
405671;4
405946;9
406020;1
406100;1
406124;1
406548;15
407020;1
407032;1
407035;1
407036;2
407159;1
407164;1
407188;4
407217;4
407226;1
407392;1
407975;3
408139;2
408580;1
408657;1
408753;11
409322;4
410072;60
411153;23
411459;6
411461;1
411462;2
411463;10
411465;3
411467;10
411470;1
411471;2
411473;1
411474;2
411475;3
411476;1
411477;5
411479;5
411481;1
411485;3
411486;2
411489;2
411567;1
411577;4
411902;2
411959;3
412034;4
412133;3
412384;41
412437;9
412438;29
412449;2
412593;3
412861;1
412895;4
412955;1
413232;1
413306;1
413434;1
413435;2
413496;10
413497;3
413502;2
413503;7
413882;7
413889;3
414046;1
414048;1
414050;4
414682;4
414771;21
414999;8
415002;2
415014;1
415015;3
415217;1
415229;1
415242;27
415425;8
415956;6
416001;1
416012;2
416016;5
416169;4
416170;1
416213;10
416586;78
416874;2
416916;4
416943;15
416944;3
416949;3
416955;5
417295;9
417368;1
417373;1
417574;1
417948;7
418008;15
418240;92
418699;4
418702;16
418756;31
418856;1
419005;49
419015;4
419257;6
419475;4
419477;1
419479;1
419481;4
419940;1
420324;7
420345;1
420402;1
420404;9
420412;9
420645;8
420952;3
421052;1
421058;21
421072;4
421525;23
421530;3
421531;2
421628;18
421767;37
422282;14
422289;1
422441;30
423349;8
423350;6
423351;6
423477;1
424218;23
424488;2
424716;1
424797;1
424799;1
425254;1
425306;1
425400;1
425504;11
425513;2
425595;1
425941;2
426114;1
426128;12
426129;7
426226;13
426371;1
426421;9
426481;1
426638;4
426688;3
426701;24
426702;3
426703;4
427351;1
427683;3
427920;7
427923;1
427926;3
428125;7
428128;5
428712;29
428990;1
428992;3
428993;3
428994;1
429133;1
429134;1
429341;7
429727;5
429728;2
430457;1
430521;13
430522;13
430531;1
431057;1
431060;1
431061;3
431269;1
431553;2
431596;2
431895;6
432329;1
432608;7
433286;60
433296;43
433323;18
433330;1
433659;1
433923;2
433924;25
434008;11
434009;1
434014;27
434464;1
435897;1
435905;1
435912;1
436515;9
436595;3
437022;3
437329;9
437897;13
437898;8
437900;4
438033;4
438744;3
438753;1
438780;1
439219;3
439220;5
439228;1
439529;1
439703;7
439809;1
440079;2
440168;3
440515;1
441112;1
441950;4
442121;4
442341;17
442870;2
443342;12
443612;5
443615;6
443616;1
444060;1
444463;1
444859;2
444860;1
444876;1
444919;5
444923;8
445220;4
445336;2
445688;2
445692;6
445696;1
445932;9
445960;1
445961;8
445972;2
445973;3
446374;3
446660;4
446679;3
446683;3
446692;1
447020;2
447106;1
447422;4
447424;1
447567;3
447595;2
447679;1
447689;3
447909;1
448371;1
449520;4
449659;2
449662;1
449673;1
449974;1
450362;21
450365;10
450367;6
450746;6
451320;1
451374;1
451457;35
451637;3
451644;1
451705;4
451864;2
452084;81
452627;1
453122;1
453161;1
453220;6
453230;21
453246;1
453304;1
453575;5
453582;2
453816;7
453836;27
453852;1
453960;2
454006;2
454144;10
454148;2
454153;5
454154;21
454155;54
454194;1
454586;8
454602;2
455364;4
455370;1
455432;5
455436;10
456298;2
456327;1
456330;1
456491;54
456827;1
456828;3
456876;14
457387;1
457390;1
457391;4
457393;7
457394;2
457395;1
457398;2
457415;12
457416;2
457421;2
457422;2
457502;7
458032;9
458033;3
458253;2
458639;7
459347;10
459526;51
459529;2
459658;1
459786;11
460073;1
460384;36
460870;5
461393;2
461711;1
461836;4
461876;10
462367;1
462372;1
462590;4
462910;1
462949;2
462991;1
463014;3
463025;1
463040;1
463044;3
463192;6
464029;10
464322;19
466088;23
466107;26
466109;1
467085;22
467180;3
467210;6
467598;4
467808;1
467974;4
467997;1
468056;9
468058;1
468911;40
468913;737
469585;5
469588;2
469589;1
469590;7
469591;1
469593;3
469812;1
470145;3
470150;1
470453;90
470565;6
470826;1
471189;8
471575;1
471798;1
471825;2
471870;1
471872;3
472055;1
472113;6
472175;1
472569;2
472583;3
472693;21
472694;40
472834;1
472963;3
473531;4
473772;14
473814;3
474394;9
474950;2
474960;17
475067;10
475069;1
475081;1
475088;1
475178;47
475255;3
475662;12
475960;1
476652;10
477666;3722
477680;7
477689;1
477690;1
477967;1
477976;1
478744;2
479936;19
480035;3
480391;1
480813;2
481138;4
481139;4
481181;1
481183;2
481447;1
481719;1
481723;5
482461;2
482564;1
482628;2
482630;1
482957;5
483139;1
483199;2
483206;7
483215;3
483217;2
483245;7
483324;1
483423;1
483547;7
483908;25
483937;1
484018;1
484088;3
484184;1
484770;37
484895;1
485447;1
485907;1
485916;2
486041;3
486398;1
487049;4
487173;15
487174;62
487175;1379
487316;151
